"FAC_NAME","FAC_ADDRESS_ONE","LATITUDE","LONGITUDE","COUNTY","CENS_TRACT","FAC_CITY","OSHPD_ID"
"CLINICAS DEL CAMINO REAL INC SANTA PAULA","500 E MAIN ST","34.35122","-119.06854","Ventura","6111000600","SANTA PAULA","306564103"
"COMMUNITY HEALTH CENTERS, ARROYO GRANDE","260 STATION WAY","35.1198227","-120.5780464","San Luis Obispo","6079011800","ARROYO GRANDE","306404076"
"COMMUNITY HEALTH CENTERS SANTA MARIA III","1414 S MILLER ST","34.93661","-120.43158","Santa Barbara","6083002103","SANTA MARIA","306424074"
"CHOICES WOMENS RESOURCE CENTER","3560 W TEMPLE AVE","34.04815","-117.81111","Los Angeles","6037402402","POMONA","306198327"
"TICHENOR ORTHOPEDIC CLINIC FOR CHILDREN","1660 TERMINO AVE","33.78781","-118.14588","Los Angeles","6037575002","LONG BEACH","306190007"
"CENTER FOR INHERITED BLOOD DISORDERS","1010 W LA VETA AVE","33.78028","-117.86337","Orange","6059076000","ORANGE","306304563"
"ALTAMED MEDICAL GROUP-ANAHEIM-LINCOLN, WEST","1820 W LINCOLN AVE","33.8322004","-117.946792","Orange","6059087103","ANAHEIM","306304443"
"PLANNED PARENTHOOD LOS ANGELES- BURBANK CENTER","916 W BURBANK BLVD","34.1835718","-118.3222662","Los Angeles","6037310800","BURBANK","306194297"
"PLANNED PARENTHOOD LOS ANGELES-EL MONTE CENTER","4786 PECK RD","34.09064","-118.01454","Los Angeles","6037432601","EL MONTE","306191009"
"PLANNED PARENTHOOD LOS ANGELES - LAKEWOOD CENTER","5525 DEL AMO BLVD","33.84714","-118.12407","Los Angeles","6037570902","LAKEWOOD","306191065"
"ON LOK EAST SAN JOSE CENTER","130 N JACKSON AVE","37.36141","-121.84638","Santa Clara","6085503712","SAN JOSE","306434307"
"CHINESE HOSPITALS EXCELSIOR HEALTH SERVICES","888 PARIS ST","37.71585","-122.43934","San Francisco","6075026301","SAN FRANCISCO","306384182"
"CHINESE HOSPITAL GELLERT HEALTH SERVICES","386 GELLERT BLVD","37.6653621","-122.4693628","San Mateo","6081601604","DALY CITY","306414155"
"CLINICA DE SALUD DEL VALLE DE SALINAS - ALVIN","620 E ALVIN DR","36.7038","-121.63247","Monterey","6053000200","SALINAS","306274074"
"THE VASEK POLAK CHILDRENS CLINIC FAMILY HEALTH CENTER","1057 PINE AVE","33.7801","-118.19241","Los Angeles","6037575803","LONG BEACH","306196500"
"GOLDEN VALLEY HEALTH CENTER-LE GRAND","13161 JEFFERSON ST","37.229227","-120.250738","Merced","6047001902","LE GRAND","306244038"
"NORTH FINE COMMUNITY HEALTH CENTER","1945 N FINE AVE","36.7682623","-119.7291509","Fresno","6019003104","FRESNO","306105097"
"CLINICAS DE SALUD DEL PUEBLO INC","223 W COLE BLVD","32.69404","-115.50284","Imperial","6025011900","CALEXICO","306131254"
"OMNI FAMILY HEALTH","4131 MING AVE","35.33945","-119.04973","Kern","6029002814","BAKERSFIELD","306154186"
"ALTURA CENTERS FOR HEALTH","1500 W TULARE DR","36.20643","-119.369","Tulare","6107002202","TULARE","306544103"
"MISSION NEIGHBORHOOD HEALTH CENTER - EXCELSIOR CLINIC","4434 MISSION ST","37.72671","-122.43331","San Francisco","6075025500","SAN FRANCISCO","306384045"
"AL-SHIFA CLINIC","2034 MALLORY ST","34.14333","-117.33677","San Bernardino","6071004103","SAN BERNARDINO","306364422"
"MEDICAL CLINIC AT POSADA","265 POSADA LANE","35.55358","-120.72137","San Luis Obispo","6079012704","TEMPLETON","306404087"
"COMMUNITY HEALTH CENTERS MOBILE DENTAL VAN NO.3","2050 N BLOSSER RD","34.97801","-120.45339","Santa Barbara","6083002306","SANTA MARIA","306424114"
"COMMUNITY HEALTH CENTERS MOBILE MEDICAL VAN 3","150 TEJAS PL","35.026991","-120.49881","San Luis Obispo","6079012402","NIPOMO","306404084"
"COMMUNITY HEALTH CENTERS MOBILE MEDICAL VAN 2","150 TEJAS PL","35.026991","-120.49881","San Luis Obispo","6079012402","NIPOMO","306404083"
"COMMUNITY HEALTH CENTERS MOBILE MEDICAL VAN 1","150 TEJAS PL","35.026991","-120.49881","San Luis Obispo","6079012402","NIPOMO","306404082"
"COMMUNITY HEALTH CENTERS PASO","416 SPRING ST","35.61887","-120.69071","San Luis Obispo","6079010102","PASO ROBLES","306404035"
"COMMUNITY HEALTH CENTERS LOMPOC","425 W CENTRAL AVE","34.66086","-120.46161","Santa Barbara","6083002802","LOMPOC","306424078"
"FAMILY HEALTHCARE NETWORK","1133 W POPLAR AVE","36.0512506","-119.042571","Tulare","6107003400","PORTERVILLE","306544090"
"RUSSIAN RIVER HEALTH CENTER","16319 THIRD STREET","38.5025","-122.99758","Sonoma","6097153704","GUERNEVILLE","306491059"
"ADVENTIST HEALTH LODI MEMMORIAL","1901 W KETTLEMAN LN","38.11559","-121.29648","San Joaquin","6077004303","LODI","306394094"
"ADVENTIST HEALTH LODI MEMORIAL","1235 W VINE ST","38.1227939","-121.2873956","San Joaquin","6077004302","LODI","306394095"
"ON LOK SENIOR HEALTH SERVICES-MISSION CENTER","4430 MISSION ST","37.72674","-122.43329","San Francisco","6075025500","SAN FRANCISCO","306384163"
"NEIGHBORHOOD HEALTHCARE - VALLEY PARKWAY","728 E VALLEY PKWY","33.127979","-117.07322","San Diego","6073020202","ESCONDIDO","306374481"
"PLANNED PARENTHOOD - ESCONDIDO CENTER","347 W MISSION AVE","33.12893","-117.08979","San Diego","6073020214","ESCONDIDO","306371451"
"PLANNED PARENTHOOD/MIRA MESA CLINIC","10737 CAMINO RUIZ","32.9139","-117.14378","San Diego","6073008357","SAN DIEGO","306374025"
"FALLBROOK FAMILY HEALTH CENTER","1328 S MISSION RD","33.36882","-117.25081","San Diego","6073018905","FALLBROOK","306374446"
"NATIONAL CITY FAMILY CLINIC","1136 D AVE","32.67409","-117.1017","San Diego","6073011700","NATIONAL CITY","306371654"
"ASIAN AMERICANS FOR COMM INVOLVEMENT SANTA CLARA","2400 MOORPARK AVE","37.31608","-121.9371","Santa Clara","6085502101","SAN JOSE","306431867"
"INFORMED CHOICES","66 1ST ST","37.01438","-121.57318","Santa Clara","6085512604","GILROY","306434300"
"ALTURA CENTERS FOR HEALTH","1186 LELAND AVE","36.23002","-119.32789","Tulare","6107002400","TULARE","306544076"
"DAVIS STREET PRIMARY CARE CLINIC","3081 TEAGARDEN ST","37.704881","-122.153346","Alameda","6001433200","SAN LEANDRO","306014336"
"BAART RICHMOND CLINIC","1313 CUTTING BLVD","37.9254485","-122.3565464","Contra Costa","6013379000","RICHMOND","306074113"
"CONEJO FREE CLINIC","80 E HILLCREST DR","34.1809395","-118.8746855","Ventura","6111007000","THOUSAND OAKS","306561159"
"OMNI FAMILY HEALTH","21138 PASO ROBLES HWY","35.61608","-119.69528","Kern","6029004500","LOST HILLS","306150023"
"OMNI FAMILY HEALTH","161 N MILL ST","35.13424","-118.45199","Kern","6029006100","TEHACHAPI","306154137"
"BAKERSFIELD PREGNANCY CENTER","1801 21ST ST","35.37812","-119.02269","Kern","6029001600","BAKERSFIELD","306154153"
"MENDOCINO COMM. HEALTH CLINIC-LITTLE LAKE CLINIC","45 HAZEL ST","39.39982","-123.35232","Mendocino","6045010700","WILLITS","306234026"
"VISTA FAMILY HEALTH CENTER","3569 ROUND BARN CIR","38.47943","-122.73061","Sonoma","6097152400","SANTA ROSA","306494117"
"RANCHO PENASQUITOS COMMUNITY HEALTH CENTER","9995 CARMEL MOUNTAIN RD","32.96073","-117.11185","San Diego","6073017018","SAN DIEGO","306374568"
"AMPLA HEALTH HAMILTON CITY MEDICAL","278 MAIN ST","39.74132","-122.01169","Glenn","6021010501","HAMILTON CITY","306114005"
"MACT DENTAL CLINIC SAN ANDREAS","1113 HIGHWAY 49","38.20787","-120.69724","Calaveras","6009000300","SAN ANDREAS","306054014"
"BSNJ HEALTH CENTER, INC.","201 N CENTRAL AVE","33.89693","-118.25213","Los Angeles","6037541100","COMPTON","306196131"
"GARFIELD HEALTH CENTER","210 N GARFIELD AVE","34.06418","-118.12283","Los Angeles","6037481711","MONTEREY PARK","306274059"
"CLINICAS DEL CAMINO REAL INC OCEANVIEW","4400 OLDS RD","34.16025","-119.14877","Ventura","6111004715","OXNARD","306564122"
"CLINICAS DEL CAMINO REAL INC MARAVILLA","450 CLARA ST","34.15118","-119.18225","Ventura","6111004506","OXNARD","306564083"
"NORTHEAST VALLEY HEALTH CORPORATION - VAN NUYS ADULT HEALTH","14624 SHERMAN WAY","34.20115","-118.4519","Los Angeles","6037127220","VAN NUYS","306198432"
"BELL GARDENS COMMUNITY HEALTH CENTER","6912 AJAX AVE","33.96996","-118.16294","Los Angeles","6037534102","BELL GARDENS","306194813"
"AVENUES PREGNANCY CLINIC OF GLENDALE","1911 W GLENOAKS BLVD","34.17432","-118.29387","Los Angeles","6037301502","GLENDALE","306194427"
"SAN DIEGO AMERICAN INDIAN HEALTH CENTER","2630 1ST AVE","32.73276","-117.16397","San Diego","6073006000","SAN DIEGO","306371581"
"OPERATION SAMAHAN COMMUNITY HEALTH CENTER","2835 HIGHLAND AVE","32.66009","-117.09165","San Diego","6073011602","NATIONAL CITY","306374426"
"LA MAESTRA COMMUNITY HEALTH CENTERS - MOBILE CLINIC","4060 FAIRMOUNT AVE","32.750539","-117.101346","San Diego","6073002202","SAN DIEGO","306374484"
"ALPINE FAMILY MEDICINE","1620 ALPINE BLVD","32.83782","-116.78003","San Diego","6073021205","ALPINE","306374351"
"SANTA CRUZ WOMENS HEALTH CENTER","250 LOCUST ST","36.97489","-122.02877","Santa Cruz","6087100700","SANTA CRUZ","306441847"
"QUEENSCARE HEALTH CENTERS","4816 E THIRD ST","34.03327","-118.16034","Los Angeles","6037531603","LOS ANGELES","306197997"
"AAA COMPREHENSIVE HEALTHCARE, INC.","7451 LANKERSHIM BLVD","34.2061812","-118.3880495","Los Angeles","6037122410","NORTH HOLLYWOOD","306197781"
"PREGNANCY CARE CENTER","169 N CLARK ST","36.7446829","-119.7862566","Fresno","6019000502","FRESNO","306105053"
"ELICA HEALTH CENTERS","3701 J ST","38.57057","-121.45683","Sacramento","6067001500","SACRAMENTO","306344153"
"DIAMOND NEIGHBORHOODS FAMILY HEALTH CENTER","4725 MARKET ST","32.71125","-117.09292","San Diego","6073003404","SAN DIEGO","306374513"
"FRIENDS OF FAMILY HEALTH CENTER","13152 NEWPORT AVE","33.74743","-117.81261","Orange","6059075506","TUSTIN","306304608"
"SILICON VALLEY PRIMARY CARE","2660 GRANT RD","37.36638","-122.07783","Santa Clara","6085509902","MOUNTAIN VIEW","306434270"
"LA CLINICA PITTSBURG  DENTAL","339 E LELAND RD","38.01137","-121.88733","Contra Costa","6013313101","PITTSBURG","306074084"
"TRI-CITY HEALTH CENTER","39500 LIBERTY ST","37.5485","-121.97742","Alameda","6001441927","FREMONT","306014156"
"INSTITUTO FAMILIAR DE LA RAZA - OUTPATIENT","2919 MISSION ST","37.75026","-122.41823","San Francisco","6075020900","SAN FRANCISCO","306382737"
"CENTRAL VALLEY MEDICAL SERVICES CORPORATION","851 VAN NESS AVE","36.73312","-119.78752","Fresno","6019000100","FRESNO","306105113"
"ON LOK SENIOR HEALTH SERVICES PERALTA CENTER","3683 PERALTA BLVD","37.55929","-122.00458","Alameda","6001441700","FREMONT","306014290"
"PLANNED PARENTHOOD/ORANGE-SAN BERNARDINO COUNTIES","918 W FOOTHILL BLVD","34.1062919","-117.6636065","San Bernardino","6071000824","UPLAND","306364037"
"UNICARE COMMUNITY HEALTH CENTER, INC.","16127 FOOTHILL BLVD","34.10653","-117.45296","San Bernardino","6071002803","FONTANA","306364568"
"TOTAL CARE MEDICAL CLINIC","1110 W ANAHEIM ST","33.7789638","-118.2758406","Los Angeles","6037294900","WILMINGTON","306197913"
"THE SABAN COMMUNITY CLINIC - HOLLYWOOD WILSHIRE HEALTH CENTER","5205 MELROSE AVE","34.08354","-118.3139","Los Angeles","6037191710","LOS ANGELES","306196283"
"THE SABAN COMMUNITY CLINIC - BEVERLY HEALTH CENTER","8405 BEVERLY BLVD","34.07608","-118.37347","Los Angeles","6037194500","LOS ANGELES","306190306"
"FHCCGLA MAYWOOD FAMILY MEDICAL CENTER","4943 SLAUSON AVE","33.9861","-118.17495","Los Angeles","6037533703","MAYWOOD","306198062"
"SCV PREGNANCY CENTER","23838 VALENCIA BLVD","34.41325","-118.55232","Los Angeles","6037920329","VALENCIA","306197082"
"COMMUNITY MEDICAL WELLNESS CENTERS, USA","1360 EAST ANAHEIM STREET","33.78258","-118.17448","Los Angeles","6037576402","LONG BEACH","306198346"
"BENEVOLENCE HEALTH CENTER","611 E IMPERIAL HWY","33.93107","-118.26445","Los Angeles","6037240900","LOS ANGELES","306198068"
"ALTAMED MEDICAL GROUP - MONTEBELLO","2321 W WHITTIER BLVD","34.0136567","-118.1257481","Los Angeles","6037532001","MONTEBELLO","306197727"
"HERALD CHRISTIAN HEALTH CENTER","923 S SAN GABRIEL BLVD","34.09074","-118.09089","Los Angeles","6037481103","SAN GABRIEL","306197039"
"QUEENSCARE HEALTH CENTERS","150 N RENO ST","34.07274","-118.28041","Los Angeles","6037208610","LOS ANGELES","306191103"
"BURRE MOBILE DENTAL","959 MYRTLE AVE","40.80059","-124.14974","Humboldt","6023000500","EUREKA","306124038"
"MARIN PREGNANCY CLINIC","1320A GRANT AVE","38.10832","-122.57393","Marin","6041102203","NOVATO","306214033"
"TRIBAL HEALTH PEDIATRICS AND OBSTETRICS","359 LAKEPORT BLVD","39.03461","-122.91816","Lake","6033000400","LAKEPORT","306174015"
"PLANNED PARENTHOOD SAN RAFAEL CENTER","2 H ST","37.9743622","-122.5383708","Marin","6041111000","SAN RAFAEL","306214058"
"RAVENSWOOD FAMILY DENTISTRY","1807 BAY RD","37.4719366","-122.134584","San Mateo","6081611800","EAST PALO ALTO","306414115"
"LIFEWAYS PACE AT THE CORONET","3575 GEARY BLVD","37.78123","-122.45767","San Francisco","6075015600","SAN FRANCISCO","306384222"
"ALPHA PREGNANCY CENTER","5070 MISSION ST","37.71716","-122.44053","San Francisco","6075026100","SAN FRANCISCO","306384232"
"PLANNED PARENTHOOD SAN FRANCISCO CENTER","1650 VALENCIA ST","37.74613","-122.42012","San Francisco","6075025300","SAN FRANCISCO","306384219"
"ST. JOSEPH DENTAL CLINIC","751 LOMBARDI CT","38.42789","-122.74859","Sonoma","6097153300","SANTA ROSA","306494085"
"ALLIANCE MEDICAL CENTER - WINDSOR","8465 OLD REDWOOD HWY","38.5433735","-122.8010239","Sonoma","6097153808","WINDSOR","306494115"
"REDWOOD COAST PACE","1901 CALIFORNIA ST","40.79042","-124.1719","Humboldt","6023000200","EUREKA","306124041"
"M.E.N.D.","10641 SAN FERNANDO RD","34.26324","-118.41912","Los Angeles","6037104610","PACOIMA","306197000"
"DUNSMUIR COMMUNITY HEALTH CENTER","4309 STAGECOACH RD","41.22249","-122.27627","Siskiyou","6093001100","DUNSMUIR","306474016"
"ANTELOPE VALLEY PREGNANCY COUNSELING CENTER","1334 E PALMDALE BLVD","34.57959","-118.10419","Los Angeles","6037910502","PALMDALE","306198074"
"HILLCREST FAMILY HEALTH CENTER","4094 4TH AVE","32.75163","-117.16169","San Diego","6073000400","SAN DIEGO","306374534"
"PLANNED PARENTHOOD/ORANGE AND SAN BERNARDINO CO.","14372 BEACH BLVD","33.7528293","-117.9885483","Orange","6059099803","WESTMINSTER","306304338"
"FAMILIES TOGETHER OF ORANGE COUNTY","661 W FIRST ST","33.74578","-117.83125","Orange","6059075505","TUSTIN","306304576"
"OBRIA MEDICAL CLINICS OF SOUTHERN CALIFORNIA, INC.","1215 E CHAPMAN AVE","33.7878639","-117.8403932","Orange","6059075805","ORANGE","306304514"
"BENEVOLENCE HEALTH CENTER","805 W. LA VETA AVE","33.78064","-117.86079","Orange","6059076000","ORANGE","306304587"
"EDISON HEALTH CENTER","1425 S CENTER ST","37.93746","-121.28678","San Joaquin","6077002401","STOCKTON","306394057"
"SUTTER LAKESIDE COMMUNITY CLINIC","5196 HILL RD E","39.10522","-122.90816","Lake","6033000300","LAKEPORT","306174013"
"CENTRO MEDICO, OASIS","88775 76TH AVE","33.4989","-116.11723","Riverside","6065045605","THERMAL","306334585"
"WASHINGTON URGENT CARE","2500 MOWRY AVE","37.55594","-121.98234","Alameda","6001441923","FREMONT","306014170"
"HAWAIIAN GARDENS HEALTH CENTER","22310 WARDHAM AVE","33.82611","-118.06523","Los Angeles","6037555212","HAWAIIAN GARDENS","306196080"
"UNIVERSAL COMMUNITY HEALTH CENTER","1005 E WASHINGTON BLVD","34.02584","-118.25316","Los Angeles","6037226001","LOS ANGELES","306197581"
"PLANNED PARENTHOOD - ANTIOCH","1104 BUCHANAN RD","37.99868","-121.82325","Contra Costa","6013307205","ANTIOCH","306072898"
"ARIA COMMUNITY HEALTH CENTER","140 C ST","36.3011","-119.78238","Kings","6031000404","LEMOORE","306164031"
"ASIAN AND PACIFIC ISLANDER WELLNESS CENTER, INC.","726 POLK ST","37.78345","-122.41921","San Francisco","6075012402","SAN FRANCISCO","306384211"
"LA CLINICA NORTH VALLEJO","220 HOSPITAL DR","38.13111","-122.23977","Solano","6095251901","VALLEJO","306484058"
"CENTRAL NEIGHBORHOOD HEALTH FOUNDATION","17695 ARROW BLVD","34.09942","-117.41853","San Bernardino","6071002902","FONTANA","306364556"
"HAWTHORNE ELEMENTARY SCHOOL - BASED CLINIC","1700 28TH AVE","37.7820756","-122.2267139","Alameda","6001406202","OAKLAND","306014331"
"ALTAMED MEDICAL AND DENTAL GROUP - SOUTH GATE","8627 ATLANTIC AVE","33.95448","-118.18374","Los Angeles","6037536000","SOUTH GATE","306198408"
"LIFELONG MEDICAL CARE - HOWARD DANIEL CLINIC","9933 MACARTHUR BLVD","37.74638","-122.1566","Alameda","6001410200","OAKLAND","306014255"
"PEOPLES COMMUNITY CLINIC","4139 VERDUGO RD","34.12609","-118.232281","Los Angeles","6037186100","LOS ANGELES","306197677"
"COALINGA VALLEY HEALTH, INC. - COALINGA","1145 PHELPS AVE","36.1515087","-120.339875","Fresno","6019007902","COALINGA","306105013"
"WOLVES WELLNESS CENTER","1617 MAIN ST","37.37648","-120.72341","Merced","6047000304","LIVINGSTON","306244061"
"CENTRO MEDICO, COACHELLA","55497 VAN BUREN ST","33.6456052","-116.19882","Riverside","6065045609","THERMAL","306334672"
"LIFE NETWORK, INC. DBA NETWORK MEDICAL","185 S PATTERSON AVE","34.43551","-119.80913","Santa Barbara","6083003001","SANTA BARBARA","306424071"
"SOUTHLAND HEALTH CENTER","9862 CHAPMAN AVE","33.78849","-117.96083","Orange","6059088203","GARDEN GROVE","306304484"
"VAN NUYS MEDICAL AND MENTAL HEALTH SERVICES","6265 SEPULVEDA BLVD","34.1842467","-118.4666595","Los Angeles","6037127711","VAN NUYS","306195016"
"CRENSHAW COMMUNITY CLINIC","3631 CRENSHAW BLVD","34.0229107","-118.3351553","Los Angeles","6037220000","LOS ANGELES","306197674"
"ALL FOR HEALTH, HEALTH FOR ALL, INC.","401 S GLENOAKS BLVD","34.18081","-118.30299","Los Angeles","6037310702","BURBANK","306197670"
"POMONA COMMUNITY HEALTH CENTER","1450 E HOLT AVE","34.0619","-117.721501","Los Angeles","6037402702","POMONA","306197671"
"QUEENSCARE HEALTH CENTERS","4618 FOUNTAIN AVE","34.09558","-118.29034","Los Angeles","6037191302","LOS ANGELES","306194816"
"ALTAMED MEDICAL AND DENTAL GROUP - EAST LOS ANGELES 1ST STREET","2219  E 1ST ST","34.0446","-118.21164","Los Angeles","6037204420","LOS ANGELES","306197668"
"ARROYO VISTA FAMILY HEALTH CENTER-ES HUNTINGTON DRIVE","4837 HUNTINGTON DR N","34.08601","-118.17905","Los Angeles","6037201401","LOS ANGELES","306197165"
"CHAP - LAKE","1800 N LAKE AVE","34.17684","-118.13187","Los Angeles","6037461300","PASADENA","306197400"
"NEIGHBORHOOD HEALTHCARE - PEDIATRICS AND PRENATAL","426 N DATE ST","33.1291","-117.0715","San Diego","6073020202","ESCONDIDO","306374395"
"KING-CHAVEZ HEALTH CENTER","950 S EUCLID AVE","32.69609","-117.085623","San Diego","6073003305","SAN DIEGO","306374491"
"PLANNED PARENTHOOD ASSN OF SAN DIEGO COUNTY","4575 COLLEGE AVE","32.76021","-117.06673","San Diego","6073002902","SAN DIEGO","306371594"
"EAST BAKERSFIELD DENTAL CLINIC","1125 E CALIFORNIA AVE","35.36838","-118.98869","Kern","6029002200","BAKERSFIELD","306154163"
"CAMINO HEALTH CENTER - LAKE FOREST","22481 ASPAN ST","33.63578","-117.71265","Orange","6059052410","LAKE FOREST","306304613"
"FRIENDS OF FAMILY HEALTH CENTER","501 S IDAHO ST","33.92754","-117.95922","Orange","6059001301","LA HABRA","306304415"
"NHAN HOA COMPREHENSIVE HEALTH CLINIC","7761 GARDEN GROVE BLVD","33.7737625","-117.9965785","Orange","6059099801","GARDEN GROVE","306304465"
"CHILDRENS DENTAL HEALTH CLINIC","455 E COLUMBIA ST","33.80902","-118.18731","Los Angeles","6037572202","LONG BEACH","306196916"
"COMMUNITY HEALTH CARE CLINIC/N.P.P.","942 S ATLANTIC BLVD","34.0191542","-118.1573247","Los Angeles","6037531702","LOS ANGELES","306195099"
"PLANNED PARENTHOOD MAR MONTE, INC.- REDWOOD CITY HEALTH CENTER","2907 EL CAMINO REAL","37.4691","-122.2115","San Mateo","6081610601","REDWOOD CITY","306414138"
"NORTH MARKS MEDICAL CLINIC","4011 N MARKS AVE","36.79405","-119.84434","Fresno","6019004205","FRESNO","306105106"
"GOLDEN VALLEY HEALTH CENTER","1200 W MAIN ST","37.4928188","-120.8627718","Stanislaus","6099003804","TURLOCK","306504070"
"LAKE COUNTY TRIBAL HEALTH CONSORTIUM","925 BEVINS CT","39.03771","-122.92209","Lake","6033000400","LAKEPORT","306174006"
"LA CLINICA VALLEJO GREAT BEGINNINGS","210 HOSPITAL DR","38.1309555","-122.2403715","Solano","6095251901","VALLEJO","306484048"
"MCKINLEYVILLE COMMUNITY HEALTH CENTER","1644 CENTRAL AVE","40.93506","-124.10096","Humboldt","6023010501","MCKINLEYVILLE","306124017"
"WILLOW CREEK COMMUNITY HEALTH CENTER","38883 HWY 299","40.93992","-123.63354","Humboldt","6023010102","WILLOW CREEK","306124016"
"COMMUNITY PREGNANCY CLINIC","2045 ROYAL AVE","34.26101","-118.75752","Ventura","6111008004","SIMI VALLEY","306564249"
"WESLEY HEALTH CENTERS (VERMONT)","954 N VERMONT AVE","34.08902","-118.29171","Los Angeles","6037191410","LOS ANGELES","306198429"
"AXIS COMMUNITY HEALTH","4361 RAILROAD AVE","37.66145","-121.87371","Alameda","6001450607","PLEASANTON","306010834"
"BERKELEY THERAPY INSTITUTE","1749 MARTIN LUTHER KING JR WAY","37.874755","-122.273185","Alameda","6001422400","BERKELEY","306010758"
"CLOVIS COMMUNITY HEALTH CENTER","180 W SHAW AVE","36.80839","-119.71252","Fresno","6019003102","CLOVIS","306105112"
"FRESNO COUNTY E.O.C. HEALTH CLINIC","1047 R ST","36.74037","-119.78264","Fresno","6019000502","FRESNO","306100716"
"MODESTO PREGNANCY CENTER","2801 COFFEE RD","37.67992","-120.97595","Stanislaus","6099000907","MODESTO","306504074"
"GOLDEN VALLEY HEALTH CENTER","1121 HAMMOND ST","37.61521","-121.01867","Stanislaus","6099001604","MODESTO","306504017"
"EASTSIDE HEALTH CENTER","1970 UNIVERSITY AVE","33.97556","-117.3544","Riverside","6065030501","RIVERSIDE","306334505"
"CENTRAL CITY COMMUNITY HEALTH CENTER","1860 HAMNER AVE","33.9090295","-117.5612437","Riverside","6065046602","NORCO","306334643"
"FEATHER RIVER TRIBAL HEALTH, INC. - YUBA CITY OFFICE","555 W ONSTOTT RD","39.1293321","-121.6353703","Sutter","6101050501","YUBA CITY","306514045"
"FEATHER RIVER TRIBAL HEALTH, INC.","2145 5TH AVE","39.50353","-121.5647","Butte","6007002800","OROVILLE","306042284"
"ON LOK SENIOR HEALTH SERVICES - FREMONT CENTER","159 WASHINGTON BLVD","37.5332","-121.92189","Alameda","6001443104","FREMONT","306014173"
"FRAZIER MOUNTAIN COMMUNITY HEALTH CENTER","704 LEBEC RD","34.82079","-118.8844","Kern","6029003306","LEBEC","306154132"
"CLINICA DE SALUD DEL VALLE DE SALINAS-SANBORN","219 N SANBORN RD","36.67713","-121.6267","Monterey","6053000502","SALINAS","306274023"
"ASSURE PREGNANCY CLINIC","9161 SIERRA AVE","34.087232","-117.434781","San Bernardino","6071003200","FONTANA","306364467"
"STANTON HEALTHCARE MOBILE CLINIC","1003 SNOWBIRD RD","34.36316","-117.6399","San Bernardino","6071009201","WRIGHTWOOD","306364591"
"VISTA COMMUNITY CLINIC - PIER VIEW WAY","818 PIER VIEW WAY","33.198492","-117.377534","San Diego","6073018400","OCEANSIDE","306374180"
"SAN DIEGO CHILDRENS DENTAL CLINIC","8110 BIRMINGHAM WAY","32.7984927","-117.1521511","San Diego","6073008702","SAN DIEGO","306374409"
"EL DORADO COUNTY COMMUNITY HEALTH CENTER","4327 GOLDEN CENTER DR","38.70636","-120.82764","El Dorado","6017031502","PLACERVILLE","306094023"
"STAGG HEALTHY START CENTER","1621 BROOKSIDE RD","37.9823","-121.32535","San Joaquin","6077003113","STOCKTON","306394058"
"MONTAGE MEDICAL GROUP","23845 HOLMAN HWY","36.57623","-121.91381","Monterey","6053012800","MONTEREY","306274096"
"EAST CLIFF FAMILY HEALTH CENTER","21507 E CLIFF DR","36.96348","-121.99067","Santa Cruz","6087121500","SANTA CRUZ","306444028"
"SPLG-COMMUNITY ORAL HEALTH SERVICES (MOBILE 3)","1440 DEL MONTE AVE","36.6819811","-121.6050362","Monterey","6053000701","SALINAS","306274084"
"ASIAN HEALTH SERVICES","345 9TH ST","37.79977","-122.27062","Alameda","6001403000","OAKLAND","306014182"
"PLANNED PARENTHOOD - COACHELLA VALLEY","49111 CA-111","33.69198","-116.18458","Riverside","6065940400","COACHELLA","306334547"
"OMNI FAMILY HEALTH","659 CENTRAL VALLEY HWY","35.50163","-119.27298","Kern","6029004101","SHAFTER","306154203"
"ROHNERT PARK HEALTH CENTER","5900 STATE FARM DR","38.35354","-122.70727","Sonoma","6097151308","ROHNERT PARK","306494133"
"CENTER POINT INC","1601 2ND ST","37.97232","-122.53637","Marin","6041111000","SAN RAFAEL","306214025"
"DESERT OASIS WOMENS HEALTH CENTER","1180 N INDIAN CANYON DR","33.83942","-116.54557","Riverside","6065044602","PALM SPRINGS","306334690"
"M.A.C.T MEDICAL CLINIC, MARIPOSA","5192 HOSPITAL RD","37.50099","-119.97718","Mariposa","6043000101","MARIPOSA","306224005"
"ARIA COMMUNITY HEALTH CENTER KETTLEMAN CITY","304 BECKY PEASE ST","36.0095","-119.9602","Kings","6031001601","KETTLEMAN CITY","306164040"
"PLANNED PARENTHOOD SHASTA - DIABLO","2935 BECHELLI  LN","40.56451","-122.36262","Shasta","6089010900","REDDING","306454056"
"COASTAL VALLEY HEALTH CENTER","1510 E MAIN ST","34.95283","-120.4102","Santa Barbara","6083002211","SANTA MARIA","306424084"
"MONTPELIER HEALTH CENTER","2380 MONTPELIER DR","37.3650801","-121.8472841","Santa Clara","6085503712","SAN JOSE","306434255"
"MAR MONTE COMMUNITY CLINIC","2470 ALVIN AVE","37.31946","-121.82685","Santa Clara","6085503304","SAN JOSE","306430761"
"ELICA HEALTH CENTERS","155 15TH ST","38.57106","-121.52586","Yolo","6113010201","WEST SACRAMENTO","306344157"
"COMMUNITY HEALTH CENTERS - NEW CUYAMA","4711 HWY 166","34.94638","-119.6835","Santa Barbara","6083001800","NEW CUYAMA","306424091"
